lat,lng,women_40plus
35.890136,140.496561,33
35.889638,140.497895,13
35.889845,140.497019,17
35.889011,140.496794,22
35.888661,140.49536,18
35.88951,140.494802,41
35.888678,140.492954,39
35.889898,140.491266,16
35.878418,140.490476,39
35.882476,140.484122,327
35.884864,140.494236,109
35.888244,140.493966,22
35.887343,140.496853,35
35.891454,140.497881,38
35.890652,140.497541,12
35.894098,140.495778,58
35.898263,140.502962,186
35.901534,140.500854,163
35.904189,140.496477,158
35.903009,140.492587,208
35.901958,140.49559,47
35.880617,140.500443,331
35.887891,140.488688,44
35.885082,140.4899,110
35.896707,140.496588,203
35.889171,140.498575,45
35.890763,140.499603,33
35.889244,140.499963,37
35.89158,140.500814,111
35.893235,140.499202,39
35.895794,140.505649,101
35.886928,140.499034,79
35.886977,140.501334,138
35.887944,140.502922,149
35.890591,140.504366,174
35.887699,140.508662,399
35.894918,140.514387,282
35.909126,140.508368,61
35.913422,140.501792,85
35.918935,140.49352,92
35.928308,140.492785,89
35.925299,140.505441,132
35.925527,140.523197,136
35.91208,140.517475,97
35.920916,140.45588,26
35.919956,140.465846,30
35.847885,140.612888,252
35.852291,140.611666,206
35.853966,140.607994,37
35.854839,140.606955,20
35.855611,140.609598,20
35.853206,140.606147,71
35.847181,140.608015,401
35.852441,140.603158,18
35.852902,140.602441,35
35.854194,140.603897,18
35.854603,140.605459,11
35.854985,140.604933,24
35.855964,140.604427,33
35.856164,140.605825,22
35.856622,140.607681,22
35.864885,140.614876,266
35.857287,140.606425,39
35.858671,140.605134,37
35.861705,140.601716,298
35.856434,140.592288,613
35.854798,140.601953,40
35.851303,140.591496,356
35.84794,140.595419,147
35.840549,140.593699,66
35.839458,140.60107,124
35.845018,140.600681,100
35.836542,140.609588,50
35.83967,140.61294,239
35.858442,140.614413,433
35.879502,140.572672,289
35.895875,140.587819,84
35.88524,140.59071,267
35.880151,140.597806,329
35.873368,140.604762,232
35.86266,140.592654,151
35.867982,140.576151,36
35.883622,140.570399,77
35.853852,140.546085,168
35.835915,140.546537,173
35.844499,140.559291,125
35.825845,140.569325,79
35.833172,140.570715,70
35.838159,140.569931,45
35.848561,140.566261,328
35.845446,140.581792,84
35.859075,140.567733,118
35.864443,140.565171,59
35.853233,140.629072,307
35.840343,140.637104,185
35.830608,140.643516,95
35.834023,140.628538,25
35.838358,140.62139,38
35.836922,140.616254,30
35.839881,140.627326,24
35.82597,140.621598,153
35.824791,140.635131,30
35.811389,140.634054,97
35.81252,140.623492,63
35.819226,140.616637,39
35.832441,140.589291,183
35.837696,140.592398,133
35.830533,140.599531,69
35.830524,140.606713,52
35.822838,140.592957,126
35.815682,140.595462,190
35.805732,140.570137,157
35.818752,140.56107,200
35.828451,140.581269,78
35.79599,140.610383,122
35.792245,140.596796,70
35.798462,140.605851,139
35.803629,140.619541,45
35.804618,140.609868,33
35.802342,140.612575,27
35.784414,140.600838,193
35.798599,140.58495,127
35.800829,140.597249,64
35.782774,140.610803,60
35.788469,140.621716,17
35.79125,140.614122,33
35.790253,140.606111,16
35.789458,140.602882,15
35.791397,140.530122,341
35.785649,140.549758,222
35.783307,140.565415,267
35.774133,140.578344,102
35.782957,140.583815,80
35.763364,140.557986,160
35.815992,140.510277,408
35.827424,140.503456,180
35.815391,140.535853,454
35.793496,140.509867,85
35.803821,140.493227,56
35.807143,140.471474,286
35.81665,140.487659,92
35.591199,140.391699,213
35.59812,140.401564,1225
35.610429,140.411983,410
35.601665,140.419037,291
35.594179,140.41575,148
35.606797,140.384336,109
35.613877,140.391437,45
35.612333,140.401305,159
35.619366,140.402766,19
35.626137,140.395615,27
35.629267,140.40639,9
35.624226,140.408802,33
35.621074,140.413903,36
35.618661,140.420405,60
35.60945,140.425374,245
35.610689,140.436546,89
35.618424,140.437615,135
35.621693,140.444141,23
35.596762,140.432557,277
35.60447,140.436828,76
35.59287,140.440674,91
35.582125,140.44848,236
35.60592,140.453058,648
35.590278,140.455173,78
35.590778,140.462716,57
35.575955,140.469971,695
35.564806,140.468105,262
35.586119,140.476212,208
35.584947,140.485194,243
35.578967,140.436438,703
35.561499,140.457282,473
35.65223,140.3724,1083
35.638054,140.393613,182
35.647468,140.403883,109
35.662403,140.407259,42
35.668129,140.394607,87
35.674498,140.380561,146
35.672648,140.367038,501
35.681091,140.363471,55
35.66952,140.353496,247
35.652793,140.338105,450
35.640419,140.344455,1055
35.629417,140.37726,317
35.615479,140.362894,389
35.615721,140.381941,34
35.621283,140.349065,79
35.628599,140.341311,50
35.622565,140.338956,35
35.610412,140.340626,30
35.630827,140.3695,475
35.643536,140.375552,197
35.591592,140.491198,394
35.599625,140.496164,254
35.609818,140.50453,236
35.600716,140.512494,464
35.582249,140.495689,37
35.642954,140.45983,162
35.638938,140.450501,157
35.633039,140.448993,164
35.630789,140.442362,177
35.63125,140.460576,290
35.628781,140.452752,127
35.622877,140.450864,51
35.653996,140.458478,446
35.636415,140.471144,92
35.630399,140.479361,47
35.627069,140.491487,134
35.623854,140.477033,98
35.623359,140.46441,283
35.612261,140.469409,208
35.613828,140.484897,106
35.605102,140.472805,39
35.604303,140.47986,42
35.598444,140.473621,59
35.646712,140.441517,107
35.639071,140.415955,23
35.635707,140.426989,23
35.628675,140.42848,49
35.671066,140.421374,113
35.665002,140.427902,21
35.660718,140.434352,46
35.655557,140.423366,72
35.647433,140.42538,82
35.308708,140.324897,240
35.317093,140.310696,100
35.309686,140.290067,163
35.326667,140.306579,141
35.312495,140.333748,47
35.32137,140.329584,15
35.332199,140.32085,3
35.281443,140.304677,131
35.281783,140.311349,60
35.281066,140.315264,170
35.285297,140.306849,103
35.293001,140.305137,98
35.29882,140.309602,44
35.304151,140.307906,65
35.292286,140.316574,71
35.29609,140.328756,113
35.277735,140.32007,209
35.283682,140.283873,125
35.28464,140.294837,56
35.270431,140.287148,99
35.25245,140.293525,115
35.27533,140.275883,16
35.278092,140.27069,13
35.277457,140.2618,27
35.286113,140.271169,38
35.296495,140.281997,116
35.291364,140.294451,28
35.239516,140.390219,2636
35.269057,140.382236,397
35.253947,140.366917,193
35.233831,140.367355,145
35.25821,140.391343,563
35.274362,140.395106,507
35.243959,140.336365,113
35.245987,140.317854,413
35.273967,140.329079,91
35.278331,140.336212,49
35.284767,140.337366,43
35.271059,140.351566,90
35.262198,140.35319,83
35.251996,140.349778,25
35.220586,140.345248,107
35.23038,140.348071,167
35.204718,140.374811,80
35.218493,140.379178,258
35.208411,140.387805,144
35.209944,140.36616,269
35.323145,140.376679,728
35.318852,140.392731,312
35.31258,140.405802,507
35.304892,140.348868,342
35.32686,140.337156,170
35.338593,140.319821,57
35.324029,140.355188,348
35.338223,140.35805,100
35.296878,140.388283,410
35.29563,140.400049,515
35.283708,140.378166,521
35.301013,140.365894,454
35.306154,140.379952,474
35.286477,140.355113,151
35.504751,140.31293,504
35.506773,140.305606,345
35.51863,140.318202,583
35.517133,140.313396,622
35.512705,140.320998,74
35.512077,140.291756,114
35.501835,140.296605,24
35.504535,140.283846,33
35.49939,140.278682,12
35.529837,140.327274,1420
35.520512,140.324873,154
35.509627,140.337722,67
35.544583,140.30459,27
35.538405,140.297669,411
35.526656,140.3081,159
35.52351,140.296314,115
35.526114,140.29969,70
35.548815,140.311893,65
35.55193,140.321532,60
35.540026,140.330421,31
35.518074,140.346663,261
35.524575,140.355981,293
35.514559,140.341516,57
35.496415,140.337924,1223
35.51439,140.329212,707
35.507403,140.35004,363
35.503959,140.343948,488
35.513762,140.350883,208
35.503979,140.355242,395
35.510857,140.362334,671
35.530329,140.346256,276
35.481069,140.403382,800
35.49412,140.388733,513
35.499998,140.414219,679
35.491528,140.409683,664
35.507369,140.371331,97
35.497379,140.370671,84
35.498701,140.36069,61
35.506777,140.377517,80
35.495514,140.379521,172
35.479098,140.381302,46
35.517453,140.304565,1552
35.554118,140.298199,1100
35.54281,140.31706,1102
35.720625,140.269584,48
35.730631,140.265421,503
35.720987,140.260143,211
35.717859,140.258955,470
35.707173,140.268222,207
35.712388,140.280146,105
35.723784,140.287152,79
35.716149,140.290452,33
35.7377,140.268126,139
35.738703,140.280477,743
35.749601,140.26937,92
35.752265,140.277709,207
35.746408,140.28991,115
35.741236,140.300175,23
35.753606,140.293387,4
35.728631,140.276917,1933
35.715659,140.26258,132
35.734367,140.274853,1190
35.725623,140.28036,622
35.834111,140.243189,411
35.826604,140.244775,1512
35.845253,140.245346,1873
35.848512,140.257938,87
35.857099,140.250645,39
35.858859,140.263698,90
35.863967,140.276673,88
35.854514,140.274037,71
35.842887,140.273575,40
35.830689,140.271654,83
35.819019,140.255502,267
35.828745,140.259703,425
35.832368,140.27986,1481
35.845354,140.180531,46
35.846923,140.189555,34
35.848966,140.19373,39
35.854544,140.199501,40
35.85695,140.2117,70
35.848206,140.225306,40
35.847699,140.232249,59
35.841798,140.217151,90
35.839747,140.201482,53
35.839679,140.191954,71
35.836503,140.207607,315
35.84715,140.207443,66
35.85359,140.224022,31
35.904562,140.403489,458
35.89905,140.397322,131
35.897363,140.380756,17
35.902148,140.388168,28
35.891338,140.390561,107
35.893619,140.402909,90
35.903961,140.420167,30
35.90657,140.431421,24
35.878612,140.414858,64
35.879804,140.424051,36
35.867762,140.429966,72
35.865544,140.406567,120
35.882091,140.401044,68
35.884005,140.413903,16
35.892699,140.42312,70
35.894656,140.414703,233
35.884834,140.408868,111
35.888969,140.414325,382
35.743511,140.470162,840
35.721629,140.473011,115
35.720665,140.450835,114
35.728063,140.442472,76
35.744417,140.443168,165
35.742696,140.458297,186
35.762554,140.439137,351
35.764517,140.429234,97
35.778729,140.410342,63
35.712031,140.464519,191
35.702119,140.45987,99
35.77837,140.486533,105
35.769089,140.481704,57
35.760805,140.477864,39
35.755526,140.466567,71
35.767267,140.466815,129
35.774982,140.456207,133
35.776032,140.469828,54
35.783704,140.463409,33
35.78726,140.470864,71
35.793573,140.490519,72
35.78623,140.49662,60
35.790933,140.449337,323
35.767113,140.5228,42
35.773722,140.526642,185
35.762984,140.540103,86
35.759877,140.523812,58
35.771155,140.505715,338
35.737719,140.487067,286
35.753493,140.491952,327
35.743511,140.499501,19
35.738822,140.499502,45
35.729622,140.484929,83
35.798617,140.650611,75
35.789428,140.647973,63
35.79655,140.63989,49
35.79151,140.636329,37
35.806357,140.640075,38
35.811119,140.649729,72
35.821267,140.649892,108
35.819476,140.661951,65
35.800707,140.659543,27
35.842659,140.664769,1446
35.833363,140.678177,514
35.830003,140.702611,383
35.819609,140.70298,288
35.81132,140.703644,239
35.805489,140.687265,75
35.812016,140.674434,151
35.815095,140.687155,57
35.820163,140.686676,33
35.824541,140.686013,505
35.778559,140.670464,212
35.787674,140.659343,14
35.787376,140.68792,245
35.795228,140.669106,95
35.801448,140.667236,65
35.797837,140.627952,23
35.811464,140.659616,20
35.806661,140.659329,19
35.508697,140.419491,597
35.513367,140.425506,275
35.525002,140.402717,580
35.519514,140.422454,131
35.526909,140.411051,122
35.523769,140.416146,72
35.525103,140.424227,498
35.518258,140.431453,57
35.53388,140.437324,1880
35.546374,140.424886,324
35.545539,140.44941,426
35.553742,140.450729,608
35.507631,140.429318,34
35.690436,140.414853,391
35.692126,140.427939,6
35.698412,140.434533,206
35.704875,140.443066,25
35.701812,140.449525,43
35.711508,140.440528,33
35.713739,140.433149,31
35.717593,140.428368,23
35.709524,140.416419,118
35.707354,140.395089,157
35.69585,140.395134,528
35.699237,140.381114,82
35.719177,140.3842,57
35.717892,140.396478,66
35.761017,140.411792,148
35.744428,140.418582,232
35.728923,140.420417,28
35.729298,140.429745,44
35.721319,140.411931,55
35.734982,140.402789,287
35.726884,140.397492,16
35.707256,140.436478,3
35.707363,140.48891,235
35.699531,140.474584,88
35.688984,140.476818,105
35.694313,140.486533,61
35.690874,140.494546,69
35.686134,140.498957,31
35.682911,140.485359,54
35.677696,140.485637,35
35.676354,140.489838,32
35.679961,140.500524,95
35.680973,140.509206,57
35.672448,140.496923,106
35.661461,140.514093,1341
35.665463,140.531351,120
35.645835,140.52411,189
35.644623,140.533073,67
35.628434,140.534378,676
35.630423,140.549119,224
35.678879,140.458479,19
35.687244,140.456702,54
35.682935,140.465271,38
35.674723,140.468765,79
35.679424,140.472472,20
35.673966,140.476893,48
35.664562,140.472626,62
35.673672,140.463647,14
35.666431,140.462559,75
35.674124,140.450705,29
35.667124,140.4427,45
35.684271,140.433617,83
35.692271,140.445857,41
35.694932,140.456322,33
35.658664,140.479572,20
35.657614,140.480434,25
35.656879,140.477958,53
35.660026,140.477525,159
35.661763,140.486294,79
35.659371,140.483173,32
35.660684,140.481631,35
35.665564,140.491473,48
35.666899,140.486132,170
35.666117,140.480078,39
35.663024,140.493627,108
35.660764,140.490862,89
35.658584,140.488827,94
35.660063,140.493779,16
35.653469,140.498956,51
35.654115,140.500493,19
35.651369,140.49575,71
35.647596,140.494603,47
35.654321,140.490945,221
35.660224,140.497614,32
35.659492,140.495519,44
35.658969,140.497841,57
35.657349,140.497115,23
35.651819,140.50383,92
35.654891,140.501723,45
35.660607,140.475489,33
35.641209,140.497465,186
35.647603,140.486158,241
35.64019,140.48317,65
35.635566,140.488714,141
35.645498,140.475363,102
35.619382,140.5152,36
35.624496,140.516521,65
35.620674,140.524274,54
35.614712,140.515995,38
35.611636,140.528501,118
35.606835,140.523556,55
35.619682,140.507277,24
35.620411,140.502004,29
35.617627,140.500513,36
35.614436,140.497308,18
35.619547,140.494413,33
35.622133,140.509704,37
35.625241,140.504661,23
35.633605,140.501658,100
35.633604,140.506288,80
35.637706,140.510477,138
35.629289,140.513884,46
35.658145,140.498339,19
35.658658,140.498867,10
35.655131,140.481129,57
35.650122,140.500569,33
35.657334,140.499968,35
35.656542,140.498639,48
35.655538,140.482929,139
35.648808,140.503062,37
35.643991,140.503676,48
35.645465,140.500256,33
35.644565,140.498317,30
35.65844,140.499545,17
35.656741,140.502456,22
35.363648,140.380348,2051
35.365284,140.364053,57
35.33472,140.378289,101
35.349588,140.379913,786
35.381253,140.373232,380
35.38232,140.362711,230
35.386394,140.378687,219
35.380371,140.361021,34
35.376656,140.364702,60
35.36739,140.36658,226
35.337156,140.289933,261
35.327254,140.270897,111
35.34474,140.272821,150
35.358997,140.307833,28
35.358925,140.301159,129
35.350472,140.310768,193
35.357552,140.324623,226
35.372666,140.315335,86
35.380343,140.31752,74
35.384105,140.32509,127
35.383175,140.340833,505
35.37199,140.335562,532
35.361977,140.337488,56
35.364688,140.342499,34
35.350532,140.336703,51
35.389059,140.348286,372
35.395871,140.326689,630
35.403953,140.330981,89
35.409847,140.334033,243
35.411777,140.338022,71
35.403711,140.347712,389
35.392688,140.358233,312
35.420182,140.354292,944
35.403791,140.358021,325
35.418501,140.369146,141
35.431208,140.357183,95
35.423528,140.347921,37
35.396147,140.377199,1082
35.417917,140.378888,43
35.415089,140.378655,88
35.471372,140.399878,221
35.46588,140.394927,384
35.459515,140.390026,392
35.45205,140.380394,234
35.437799,140.355112,243
35.449618,140.36058,476
35.458303,140.354372,142
35.462271,140.365214,158
35.470421,140.366181,122
35.448579,140.39367,515
35.440675,140.387534,275
35.438189,140.371536,84
35.434262,140.383529,385
35.42499,140.386168,232
35.442832,140.243589,43
35.444767,140.238995,26
35.45413,140.224685,258
35.454634,140.243174,101
35.471184,140.248031,124
35.46313,140.237712,49
35.465616,140.232227,16
35.478978,140.243622,112
35.47032,140.21307,249
35.45301,140.208312,65
35.454824,140.188044,159
35.467506,140.196474,107
35.432885,140.251263,57
35.429716,140.24638,14
35.43064,140.237642,121
35.436721,140.22778,60
35.428957,140.230129,32
35.421646,140.213491,164
35.429323,140.211614,328
35.437271,140.205181,130
35.409133,140.206779,36
35.402983,140.195937,37
35.413621,140.195698,63
35.416478,140.189232,19
35.428888,140.181195,241
35.428509,140.200455,67
35.398106,140.202564,31
35.391663,140.207626,24
35.382976,140.214627,105
35.393754,140.233518,383
35.393197,140.257975,200
35.420518,140.258296,88
35.414715,140.249055,90
35.411271,140.255364,31
35.406936,140.246378,43
35.405676,140.23273,140
35.407181,140.22151,55
35.415119,140.222418,69
35.421932,140.237343,75
35.418957,140.241436,28
35.421308,140.249639,34
35.358389,140.254734,30
35.369766,140.259897,29
35.37967,140.257995,54
35.374909,140.267251,54
35.353932,140.262349,84
35.367591,140.272702,75
35.378936,140.283692,190
35.366679,140.291452,258
35.35558,140.237739,147
35.333816,140.238836,143
35.343587,140.219987,89
35.361035,140.218624,88
35.370111,140.215017,21
35.374583,140.222029,13
35.37755,140.230478,53
35.368879,140.246189,102
35.379965,140.244175,57
